tweet_id,safe_text,label,agreement
XTR1EXUG,<user> Let the Science Speak: The Evidence Supporting the Immediate Removal of #Mercury from #Vaccines <url>,-1.0,0.6666666666666666
OUAUSW7S,"""Manners..? Are those like measles?""",0.0,1.0
85RUHE89,#CDCwhisteblower #MMR #autism 15 months my daughter #VaccineInjured <url> How many more?  #BreakaBillion #UnitedWeStand,-1.0,0.6666666666666666
CKQQMLUD,"I Will Never Vaccinate My Child
 <url>",-1.0,1.0
XDTMXOEW,<user> I see little difference between your order for HPV vaccination and the battery of shots for pre-schoolers.,-1.0,0.6666666666666666
AI6N7OT5,<user> <user> #PalmDesert high school In #RiversideCo has dozens of #Measles exposed students staying home.,0.0,0.6666666666666666
DWQN37EU,<user> I would appreciate if you stop the assault on vaccines not causing autism if you are not fully informed. Thank you.,-1.0,0.6666666666666666
I0PO6LGR,"I mean, is the notion of having an autistic child so awful that one would be willing to risk them DYING of a vaccine-preventable illness?",1.0,1.0
0KJK9HDV,.<user> saying mercury preservative in vaccines is harmful is saying the chlorine in table salt is as poisonous as chlorine gas,1.0,0.6666666666666666
V8YE8ZGY,San Bernardino County Measles Exposure Warning <url>,1.0,0.6666666666666666
8RFTGSGJ,You Won’t Believe What Obama is Forcing Public Schools to Do With Illegal Aliens and Vaccinations <url>,-1.0,0.3333333333333333
MSOYMXWW,Thimerosal (mercury) and MMR stole my son. They KNEW. They LIED. #CDCwhistleblower #vaccinesNOVA #ObamaSpeech <url>,-1.0,0.6666666666666666
1A2PIZVE,<user> Lots of misinformation too. The only vaccine that still has the mercury compound in it (as a preservative) are flu shots. All (1/2),0.0,0.6666666666666666
08LKPN1B,SO tired of hearing people push vaccines. How did the human race ever survive before vaccines came along? #fearmongers #securityoverfreedom,-1.0,1.0
85B8L54L,"""<user> Conservative Neurosurgeon Ben Carson Says Vaccines Are A Public Health Issue <url> 1 thing I agree with him on.",-1.0,0.6666666666666666
F1D9E0AU,"“<user> According to the CDC, this year's #flu vaccine is only 23% effective. <url> <user> NOT GETTING ONE 😷",-1.0,1.0
KHWGDTLA,<user> <user> <user> I stand by that. If you're too dumb to vaccinate you're a menace. Let's bring nearly dead diseases back!,1.0,1.0
ZIS7IB3X,"<user> that would be the result of lower vaccination rates. It's measles now, but that's not the only threat. Out of sight out of mind.",1.0,1.0
N42M6I3J,"<user> I was asking you because I don't know, I've never gotten a flu vaccine and doubt I ever will now, is our government killing us??",-1.0,0.6666666666666666
CR3J67TD,This Is Not An Error <user> #mmr #bluescreenofdearh #windows #fail #washingtondc #dc #dj #dmv… <url>,0.0,1.0
M627J9FA,Common Infant Vaccine Tied to Slight Rise in Risk for Bowel Complication <url>,-1.0,0.6666666666666666
S9RC6GLU,"Your Vaccine Injury stories are the best, you have inspired the… <url>",-1.0,0.6666666666666666
HQQ08QUX,“<user> Poison intentionally put in vaccines..To keep America in the world as the number #1 super power.#beasts #Farrakhan #TheTime”,-1.0,1.0
I6HFFM54,#sfghgrandrounds - 96% SF preschoolers immunized against #measles- much lower in other areas!. Need &gt;90% vaccination rates 4 herd immunity!,1.0,1.0
XJASA1BQ,<user> Picard is in better health.  Boschbergs vaccination caused Shingles will cause him fatigue,-1.0,0.6666666666666666
CVXQN1P3,Spontaneous vaccinations! 💉💉💉 #flu #vaccine #health #ouch #medicine  @ Walgreens <url>,1.0,1.0
VXOTMUZI,My Homies ! kellyjusits <user> ✌😎 @ MMR <url>,0.0,1.0
Z6EFX5OL,if you don't vaccinate your kids (unless they're allergic to a vaccine or something but you know what I mean) you are a terrible parent.,1.0,0.6666666666666666
Y3E1OFUC,<user> ... Rand Paul: Vaccinated Children Got 'Profound Mental Disorders' - <url>,-1.0,0.6666666666666666
9T3BT4PP,"Good morning from MMR church (@ Mary, Mother of the Redeemer) <url>",0.0,1.0
A2ILDVUX,"“<user> AZ health officials are monitoring 1,000 people who may have measles: <url> <url> #VacciNation",1.0,0.6666666666666666
LEW9CR9T,".<user> ""#Measles Vaccine is SAFE, EFFECTIVE &amp; not just for kids."" Need a booster? <url> #mapit <url>",1.0,1.0
87DFM49R,"Exotic vaccinations, oh my! (@ Waco Infectious Disease Clinic) <url>",1.0,0.6666666666666666
SBOZY7KJ,"<user> <user> but but vaccinations cause autism. Jenny McCarthy said so and she is on The View, so you know she is right",-1.0,0.6666666666666666
3X6JBU5K,reminder to vaccinate your fucking children thank you,1.0,1.0
V3R6OFEK,"‘Vaxxed’: Vaccination critics take their case to film: From Cover-Up to Catastrophe is the documentary that, ... <url>",-1.0,0.6666666666666666
EDYJXM8X,<user> <user> what? i thought science proved that Jenny McCarthy is insane &amp; that vaccinations are not tied to autism?,1.0,1.0
GP3B0ELJ,Children's Museum of Houston to Offer Free Vaccinations <url>,1.0,0.6666666666666666
NBBBVOVB,<user> <user> <user> watched my daughter suffer and still suffering 2 years later. #Gardasil #vaccine injured,-1.0,1.0
BCE4F865,Respect and protect yourself..cause haters and vaccines are bad for your health.,-1.0,1.0
56MCRS4R,"Recovering a vaccine damaged child possible, but unnecessary. parents Do the Work. The CDC, the media are not trustworthy #CDCwhistleblower",-1.0,1.0
2869G0F7,"""<user> Vaccine Injury Compensation Programs
#CDCwhistleblower <url> #VaxTruth",-1.0,0.6666666666666666
VPG8U0LK,"""<user> U.S. Media Blackout: Italian Courts Rule Vaccines Cause Autism -  <url> #mybodymychoice",-1.0,0.6666666666666666
ZIS7IB3X,"<user> that would be the result of lower vaccination rates. It's measles now, but that's not the only threat. Out of sight out of mind.",1.0,1.0
8T0NWUUD,<user> anti-vaxed received passive immunity from vac community until they are exposed to active case. Inc risk as non vax increase,1.0,0.6666666666666666
TKNPO2D4,17 Reasons Why No One Should Ever Vaccinate Their Kids <url> via <user>,-1.0,1.0
H173NC56,those infants will probably be very healthy for being breasted. <user> <user> Passive immunity is a good thing for baby.,-1.0,0.6666666666666666
5L54CBEF,"<user> There are tons of risks...mercury contaminates, Autism, weakened immune system. Educate before you vaccinate!!",-1.0,1.0
T3I0Y4CL,My tummy hurts. I need to go get immunization records. Go die school system of Portland -.-,-1.0,0.6666666666666666
RCS5Z8WH,Growing Number Of Families Opt Out Of Vaccines For Kids: BOSTON (CBS) – Vaccines have been proven to prevent... <url>,-1.0,0.3333333333333333
0FQDYSPS,It's going to be a long night. Noah has measles!!!,0.0,1.0
EBA9S8EA,"<url>
Learn how 2 disect the Vaccination Debate frm <user>
 #Autism #ASD #SpecialNeeds #vaccines <url>",-1.0,0.6666666666666666
K9GHVZLS,I ALWAYS make sure I listen to MMR when <user> is on. The guy is f*ckin' hysterical. (no that wasn't a Todd Glass style shameless plug),0.0,1.0
7S6F6COR,<user> use Ebola as a platform for #Vaccines that parents refuse to give to kids. Vaccines work! The #flu kills thousands a year,1.0,1.0
I1REM9RW,"Now my professor is talking about how the plague is going to come back, how vaccines kill babies and how the government lies #CrazyPerson",1.0,0.6666666666666666
9UU6YVNL,"#MontcoPA Health Now at Trinity Lutheran Lansdale immunizations, before the 4/30 deadline <url>",0.0,0.6666666666666666
FO6GV3CI,"""<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health."" I will live",0.0,1.0
20M3ME93,"Austin can't be indicted in the case until counter suit is heard. State says immunity was revoked, because he wasn't truthful #HollyBobo",0.0,0.6666666666666666
G0Y9Z673,"#Vaxxed was a Very interesting #documentary!

#Vaccinations can be safe and can be unsafe. #CDC… <url>",-1.0,0.3333333333333333
MH7CG1EK,"“<user> <user> <user>  not vaccinated my kids"" not your fault vaccines do not cause autism <url>",1.0,1.0
JUPCYLTX,Managing EMS resources across multiple counties at MMR @ Mobile Medical Response <url>,1.0,0.6666666666666666
3PS9RFIV,Treat all these women the same they don't want nothing real !😂😂😂 except mmr! She special!,0.0,1.0
VQ67L79U,Forget #vaccines. Let your child build up its own defense by bathing it in only dirt! #logic #natural#,-1.0,0.6666666666666666
MSCS67FY,First it was the Enterovirus from Latin America. Now the measles from overseas. Overseas? How about south of the border.,0.0,1.0
BEJEJM8V,"<user> ""I never got my kids vaccinated and they are fine"" - Every chiropractor ever",-1.0,1.0
F4GVDWWR,6th case of measles confirmed in Clark Co.: The Southern Nevada Health District on Friday confirmed a sixth case of… <url>,0.0,1.0
4NIB06CX,<user> The National Vaccine Injury Compensation Program (VICP). If 100% safe why this????????,-1.0,0.6666666666666666
M4L935MB,Yeah...Boy 1$Mug Night <user> #mixmasterrod #mmr #dc #dj #folllow #streetsigns #graffiti #allcity… <url>,0.0,1.0
BGGNIDGU,Vaccinate your kids <url>,1.0,0.6666666666666666
L3K1FAVS,A 104 little kids got the measles on fleek!,0.0,1.0
5ZSPNNG6,"Exercise inoculates the brain when it comes to stress, similar to vaccines. Exercise and battle the stressors of life.",-1.0,0.3333333333333333
LLC7MB86,So apparently there has been a measles breakout at Disneyland,0.0,1.0
RVBIOPK5,"You should really get your children vaccinated, it'd be awful if they were to catch these hands.",1.0,1.0
ZZROFD7W,So funnny today !! Love you guys #mmr#goodmorning <user>,0.0,1.0
4VJM2UGH,When ur friends are at Disneyland but you can't go cause MEASLES,1.0,0.6666666666666666
7KHL38SH,"""True Love is like the measles you only get it once"" - 7 brides for 7 brothers",0.0,1.0
E8NV22JO,"""SNL hasn't been funny in as many years as I haven't vaccinated my children""",-1.0,1.0
66RBXKJM,What the fuck school better be cancelled what are we a fucking third world country get your vaccines you morons they don't cause autism,1.0,1.0
FEA4TH9R,HB71 [NEW] Providing for hospital care or assistance necessitated by traumatic injury immunity. <url>,0.0,1.0
RFH8X8GY,<user> Yes people listen to Adam. Everyone needs good health insurance. Annual check ups and vaccines amount other things are free:-),1.0,1.0
WCDN1ZSY,"""Love

is a measles and everyone has to go through this"".",0.0,1.0
1L2FN6DG,"<user> <user> <user>
My Boys are NNOOTT vaccinated
That was BATTLE ROYALE with all 17 schools just my Boys attended",-1.0,1.0
B2XPONGX,People people! See the beginning of a measles outbreak in Wichita. That is why we have vaccines!!,1.0,1.0
GKS7BRGH,"<user> thanks for the measles you dumb cunt, fake tits don't make you a doctor. At least the dead children won't have autism.",1.0,0.6666666666666666
924IYQJH,Vaccinate your FUCKING kids!,1.0,1.0
9ZODJWXL,"""<user> I really don't get the #antivax nonsense. #VaccinateYourChildren - #StopWithTheStupid"" the child you save may be your own",1.0,1.0
T7LZPY4K,Courts Rule Vaccines Cause Autism and Brain Damage <url>,-1.0,1.0
8Z8U117O,This must be a sick joke .. Like a joke sicker than the chicken pox and measles and pneumonia all mixed together,0.0,1.0
VAQAHZLK,"*extremely paranoid white person voyce*
Im bringin measles baaack (yeah)
Autism is what my children laaack",0.0,0.6666666666666666
VOF67NGH,"Mickey, Minnie and measles for nine Disneyland tourists: Some recent visitors to Disneyland left the fabled theme… <url>",0.0,0.6666666666666666
E17F129E,<user> <user> VACCINATE Disease MUCH WORSE THAN SHOT. AskAny1 That's Been Around Long Enuf 2 Know What Life Like B4 Vaccines,1.0,0.6666666666666666
BD0AHE3X,"That's a matter of opinion, honestly! There's more than one way to keep your baby healthy as s/he grows up. <user>",1.0,1.0
RF2PGXJQ,Vaccine critic keeps seat on local regional health board: Vaccine critic Mike Fagan remains a member of the Spokane… <url>,0.0,1.0
MNOFW7MO,vaccinate ur children u dumb idiots!,1.0,1.0
O8B914DK,"RT <user> A call about vaccines just came in. Mark revealed that his son is unvaccinated. Is this child abuse? Yes, without a doubt!",1.0,1.0
Q35FPNB0,Measles getting spread at Disneyland BC DUMBASSES DONT VACCINATE THEIR KIDS,1.0,1.0
36KZG020,<user> <user> Would never miss an episode!! I am so in awe of all the talent and mMr WESTMORE 's critiques.He makes the show,0.0,1.0
G3RBKHYN,"You don't fuckin say ???""<user> Health charity: Extending HPV vaccine for boys and gay men can prevent cancer <url>",1.0,1.0
DXRG3IUG,"“<user> On average, people who complain live longer --Releasing this tension increases immunity and boosts their health.”I'll live long",0.0,1.0
DPCXLKEF,Children's Museum of Houston to Offer Free Vaccinations <url>,1.0,0.6666666666666666
8CPAKJ2H,5 infants &lt;1yr <user> : #Measles outbreak confirmed at #Palatine day care center say <url>,0.0,1.0
3ZG47PDV,Hanging out with <user> from MMR! @ Dooney's Pub &amp; Restaurant <url>,0.0,1.0
LC5DM9V3,If <user> doesn't make people vaccinate their kids idk what will.,1.0,1.0
PUW8DFEJ,<user> <user> <user> Why is the infant mortality rate so high in the 2 most vaccinated States?,-1.0,0.6666666666666666
TQWB5S6V,"SB550 [Update] In child protective services, further providing for definitions, for immunity from liability, for ... <url>",0.0,1.0
UQ3BB9RS,I'm NOT a #AntiVaccine #1in88Dad OR Think my child's a #VaccineAccident.BUT I DO Believe that Natural/Synthesized Toxins MAY B part of #ASD,-1.0,0.3333333333333333
D8TVG1ST,Facts RT <user> Yup  RT <user> Lol RT <user> All these vaccines trigger diseases later on trust me,-1.0,1.0
GWT4NCYX,"<user> <user> <user> Yet U "" health experts""R fanatically pushing #vaccinations as the sole credible response",-1.0,0.6666666666666666
R5Q9SGB2,"<user> and most flu vaccine have small amounts of Mercury, which is bad for you. You can build your immune system by a healthy lifestyle.",-1.0,0.6666666666666666
KNROIRA9,<user> children need to be vaccinated! Hello!!!! That's why we're seeing all these childhood diseases coming back!!!!,1.0,1.0
9Q8FLT9Y,“<user> The CDC reports that every person who gets the measles can spread it to 18 other people.”  Nice! 😒,0.0,1.0
5L6YJYIT,"Parents, don't be idiots: “<user> Measles outbreak prompts health officials to take action in schools <url>",1.0,1.0
WN9TL6M3,“<user> People who complain live longer. Releasing tension increases immunity and improves overall health.” stuck here foreva😂,0.0,1.0
JVLPGJUW,CDC Whistleblower Exposes Ebola Vaccinations Containing RFID Chips <url>,-1.0,0.6666666666666666
OCTTKGZT,Hernandez baby mama trill had full immunity and still didn't tell on em,0.0,0.6666666666666666
8KE3GNRM,<user> Now if only they had a dysentery vaccine. I would make it to Oregon safely every time,0.0,1.0
8HMRYBG0,#CDCwhistleblower more details out on the CDCs manipulation of data to hide the the correlation between autism and age of vaccines.,-1.0,1.0
UPA8QC3M,"Pediatrician Says 5-in-1 Vaccine Pushed by Bill Gates’ GAVI, WHO Will Kill 3,125 Babies

By Aaron… <url>",-1.0,0.6666666666666666
H8L43QPD,#MMR 7thYrAnniversary Saturday <user> come celebrate life with us!!! Music by <user> <url>,0.0,1.0
PEEO84EU,Getting wooping cough vaccination and some drugs to help kill it. I am dying! (at <user> <url>,1.0,0.6666666666666666
